906,大象,dàxiàng,Noun,elephant,大像是世界上最大的動物。,Dàxiàng shì shìjiè shàng zuì dà de dòngwù.,The elephant is the biggest animal in the world.,大像有長長的鼻子。,Dàxiàng yǒu zhǎng zhǎng de bí zǐ.,The elephant has a long nose.
907,好奇,hàoqí,Adj,curious,媽媽常說做人不要太好奇，做好自己的事情就好，才不會有麻煩。,"Māma cháng shuō zuò rén búyào tài hàoqí, zuò hǎo zìjǐ de shìqing jiù hǎo, cái búhuì yǒu máfan.","Mom said people shouldn't be too curious, just do our own jobs so that we don't make troubles.",她最近剛來到巴西，所以對很多事情都很好奇。,Tā zuì jìn gāng lái dào bā xī ，suǒ yǐ duì hěn duō shì qíng dōu hěn hǎo qí.,She just moved to Brazil recently so she's curious about many things.
908,記號,jìhào,Noun,mark,請你在壞掉的地方做個記號，這樣我們才知道哪裡有問題。,"Qǐng nǐ zài huàidiào de dìfāng zuò gè jìhào, zhèyàng wǒmen cái zhīdào nǎlǐ yǒu wèntí.",Please mark on the broken ones so that we know where the problems are.,我在地圖上做了記號，我們不會迷路的。,"Wǒ zài dìtúshàng zuò le jì hào, wǒ men bù huì mí lù de.","I marked it on the map, so we won't get lost."
909,畫,huà,Noun/Verb,"to draw, painting",這是圖書館的書，請不要在書上畫記號。,"Zhè shì túshūguǎn de shū, qǐng búyào zài shūshàng huà jìhào.","This book is from the library, please don't make the mark on it.",下個星期六，在國家博物館一個畫展。,"Xià gè xīng qī liù , zài guó jiā bó wù guǎn yī gè huà zhǎn.","Next Saturday, there will be a painting exhibition in the national museum."
910,船,chuán,Noun,boat,我不喜歡坐船，因為坐船會讓我頭痛。,"Wǒ bù xǐhuan zuò chuán, yīnwèi zuò chuán huì ràng wǒ tóutòng.",I don't like to travel by boat because travelling by boat gives me a headache.,船上的旅客興奮地看著海中的鯨鯊。,Chuánshàng de lǚkè xīngfèn de kànzhe hǎizhōng de jīngshā.,The passengers on the boat are watching at the whale shark in the sea excitedly.
911,主意,zhǔyi,Noun,idea,這個主意很不錯，我們試試看吧。,"Zhè gè zhǔyi hěn búcuò, wǒmen shìshì kàn ba.","It's a pretty good idea, let's try it!",我有一個主意，但不知道好不好。,Wǒ yǒu yī gè zhǔ yì ，dàn bù zhī dào hǎo bù hǎo.,I have an idea but I'm not sure it's good or not.
912,下沉,xiàchén,Verb,to sink,大像一上船，船就下沉了。,"Dàxiàng yí shàngchuán,chuán jiù xiàchén le.",The boat sink once the elephant goes aboard.,冒險途中他們的小船開始下沉,Mào xiǎn tú zhōng tā men de xiǎo chuán kāi shǐ xià chén.,Their boat started to sink in the middle of their adventure.
913,流行,liúxíng,Adj,"popular, fashionable",這件衣服是今年流行的款式，你一定會喜歡。,"Zhè jiàn yīfu shì jīnnián liúxíng de kuǎnshì, nǐ yídìng huì xǐhuan.","This piece of clothes is the trendy design this year, you'll definitely like it.",醫生說小明得了流行性感冒，要好好休息。,"Yīshēng shuō xiǎomíng dé le liúxíng xìng gǎnmào, yào hǎohǎo xiūxí.","The doctor said Xiao Ming got the flu, need to take a rest properly."
914,打扮,dǎbàn,Noun/Verb,"to dress up, to make up , dress, way or style of dressing",日本人影響著每年流行的衣服款式和打扮。,Rìběn rén yǐngxiǎng zhe měi nián liúxíng de yīfu kuǎnshì hé dǎbàn.,Japanese influence the trendy style of clothing and dressing every year.,今天妹妹打扮得非常特別。,Jīn tiān mèi mèi dǎ bàn dé fēi cháng tè bié.,My sister dresses up very special today.
915,綠,lǜ,Adj,green,綠襯衫配上藍裙子真的很好看。,Lǜ chènshān pèi shàng lán qúnzi zhēn de hěnhǎo kàn.,Green shirts and blue skirt are matched beautifully.,在中國，戴綠色的帽子有一種不好的意思。,Zài Zhōngguó，dài lǜsè de màozǐ yǒu yī zhǒng bù hǎo de yìsi.,"In China, wearing green hat has a negative meaning."
916,配,pèi,Verb,to match,這件衣服配這件褲子很好看。,Zhè jiàn yīfu pèi zhè jiàn kùzi hěn hǎokàn.,This shirt and this pants are matched perfectly.,我喝咖啡的時候喜歡配可樂。,Wǒ hē kā fēi de shí hòu xǐ huān pèi kě lè.,I love to drink coffee with coke.
917,紫,zǐ,Noun/Adj,purple,這副紫眼鏡是我妹妹送我的生日禮物。,Zhè fù zǐ yǎnjìng shì wǒ mèimei sòng wǒ de shēngrì lǐwù.,This pair of purple glasses is the birthday gift from my sister.,五月的時候，街道開滿了小紫花。,Wǔ yuè de shí hòu，jiēdào kāi mǎn le xiǎo zǐ huā.,"In May, the street has blossomed with purple flowers."
918,操心,cāoxīn,Verb,to worry about,別操心這麼多，這樣穿起來很好看的。你男朋友一定也會喜歡。,"Bié cāoxīn zhème duō, zhèyàng chuān qǐlái hěnhǎo kàn de. Nǐ nánpéngyou yí dìng yě huì xǐhuan.","Don't worry too much, it looks great like this. Your boyfriend would definitely like it, too.",爸爸媽媽對孩子的教育十分操心。,Bà bà mā mā duì hái zǐ de jiàoyù shí fēn cāo xīn.,Parents are very worried about children's education.
919,魅力,mèilì,Noun,charm,你的女朋友是一個很有魅力的女生。,Nǐ de nǚpéngyou shì yí gè hěn yǒu mèilì de nǚshēng.,Your girlfriend is a very charming girl.,我覺得去健身房運動的女生非常有魅力。,Wǒ juédé qù jiànshēnfáng yùndòng de nǚshēng fēicháng yǒu mèilì.,I think girls who exercise in the gym very charming.
920,在乎,zàihu,Verb,to care about,我不在乎其他人怎麼想，我只在乎你怎麼想。,"Wǒ bú zàihu qítā rén zěnme xiǎng, wǒ zhǐ zàihu nǐ zěnme xiǎng.","I don't care what other people think, I only care what you think.",他怎麼想，我不在乎。,"Tā zěn me xiǎng, wǒ bù zài hū.",I don't care what he thinks.
921,理想,lǐxiǎng,Noun,"dream, ideal",我的理想工作是當一個可以幫助別人的醫生。,Wǒ de lǐxiǎng gōngzuò shì dāng yīgè kěyǐ bāngzhù biérén de yīshēng.,My ideal job is to become a doctor helping others.,當一名記者是我的理想。,Dāng yī míng jìzhě shì wǒ de lǐ xiǎng.,Being a reporter is my dream.
922,司機,sījī,Noun,driver,司機的工作很辛苦，有時候得很早起床去工作。,"Sījī de gōngzuò hěn xīnkǔ, yǒu shíhou děi hěn zǎo qǐchuáng qù gōngzuò.","The driver's job can be very tough, sometimes need to wake up early to work.",為了安全，司機都會請我們系安全帶。,Wèi le ān quán ，sī jī dōu huì qǐng wǒ men jì ān quán dài.,The driver asks us to fasten our seatbelts for our safety.
923,外交官,wàijiāo guān,Noun,diplomat,我以後想當一位有名的外交官。,Wǒ yǐhòu xiǎng dāng yí wèi yǒumíng de wàijiāo guān.,I want to be a famous diplomat in the future.,他的爸爸是外交官，長期在國外工作。,"Tā de bàba shì wàijiāo guān, chánɡqī zài guówài gōngzuò.",His father is a diplomat who works abroad for long periods of time.
924,工資,gōngzī,Noun,"pay, wages",秘書的工資不多可是事情很多。,Mìshū de gōngzī bùduō kěshì shìqing hěnduō.,The secretary doesn't have high wages but does have a lot of things to do.,我理想的工資是一萬五人民幣。,Wǒ lǐxiǎng de gōngzī shì yī wàn wǔ rénmínbì.,My ideal salary is fifteen thousand RMB.
925,留,liú,Verb,"to stay, leave behind",你要不要留在這裡吃晚飯再回家？,Nǐ yào bùyào liú zài zhèlǐ chī wǎnfàn zài huí jiā?,Do you want to stay here and eat dinner before you go home?,"他剛才給你打了電話, 可是你不在。我請他留言給你。","Tā gāngcái gěi nǐ dǎ le diànhuà, kěshì nǐ bú zài. wǒ qǐng tā liúyán gěi nǐ.",He just called you but you were not here. I asked him to leave a message.
926,護士,hùshì,Noun,nurse,護士的工資沒有醫生多，可是對病人來說他們很重要。,"Hùshì de gōngzī méiyǒu yīshēng duō, kěshì duì bìngrén láishuō tāmen hěn zhòngyào.","The nurse's wages are not as much as the doctor's, but patients are very important for the nurse.",這位護士是第一天上班，他看起來很緊張。,Zhè wèi hù shì shì dì yī tiān shàng bān ，tā kàn qǐ lái hěn jǐn zhāng.,"The nurse is having his first-day duty, he looks very nervous."
927,為,wèi,Prep,for,老師、警察、醫生都是為大家服務的工作。,"Lǎoshī, jǐngchá, yīshēng dōu shì wéi dàjiā fúwù de gōngzuò.","Teachers, police officer and doctors are jobs that offer service for the people.",他為我寫了一首歌。,Tā wèi wǒ xiě le yì shǒu gē.,He wrote a song for me.
928,服務,fúwù,Noun,service,這家飯館的服務很好,Zhè jiā fànguǎn de fúwù hěnhǎo.,This restaurant offers excellent service.,服務員，請給我一杯可樂。,"Fú wù yuán, qǐng gěi wǒ yī bēi kě lè.","Waiter, please give me a glass of cola."
929,願望,yuànwàng,Noun,"desire, wish",我的願望是可以到中國學習漢語。,Wǒ de yuànwàng shì kěyǐ dào Zhōngguó xuéxi hànyǔ.,My wish is to go to China and study Chinese.,我小時候的願望是當一名廚師。,Wǒ xiǎo shí hòu de yuàn wàng shì dāng yī míng chúshī.,My childhood wish is to be a chef.
930,實現,shíxiàn,Verb,"to fulfil, to come true",如果你希望這個願望可以實現就要努力。,Rúguǒ nǐ xīwàng zhègè yuànwàng kěyǐ shixiàn jiùyào nǔlì.,"If you want this dream to be realized, then you have to work hard.",雖然我的願望都沒實現，但是我還是很快樂，因為我有我的朋友和家人。,"Suīrán wǒ de yuànwàng dōu méi shíxiàn, dànshì wǒ háishì hěn kuàilè, yīnwèi wǒ yǒu wǒ de péngyǒu hé jiārén.","Although my dreams didn't come true, I'm still happy because I have my friends and family."
931,瞞,mán,Verb,to hide the truth from,如果你有什麼事情都可以找我聊一聊，不要瞞著我去做。,"Rúguǒ nǐ yǒu shénme shìqíng dōu kěyǐ zhǎo wǒ liáoyìliáo, búyào mán zhe wǒ qù zuò.","If you have any problem you can talk to me, don't do something without me knowing.",我非常瞭解我的朋友，他沒有事可以瞞過我。,"Wǒ fēicháng liǎojiě wǒ de péngyǒu, tā méiyǒu shì kěyǐ mánguò wǒ.","I know my friend very well, there's nothing he can hide from me."
932,獨生女,dúshēngnǚ,Noun,only daughter,我是家裡的獨生女，從小就很希望有兄弟姐妹。,"Wǒ shì jiālǐ de dúshēngnǚ, cóngxiǎo jiù hěn xīwàng yǒu xiōngdì jiěmèi.","I'm the only daughter in my family, I've wished to have siblings since I was a child.",她的個性很像獨生女。,Tā de gè xìng hěn xiàng dú shēng nǚ.,Her personality is that of an only child.
933,自由,zìyóu,Noun/Adj,"free, freedom",我想要自由地在國外生活一年再回國。,Wǒ xiǎngyào zìyóu de zài guówài shēnghuó yì nián zài huíguó.,I want to live abroad freely for one year and then come back.,鳥兒自由的在天空飛翔。,Niǎo ér zì yóu de zài tiān kōng fēi xiáng.,Birds fly in the sky freely.
934,商量,shāngliáng,Verb,"to consult, to discuss",如果你有什麼煩惱的事情都可以找我商量。,Rúguǒ nǐ yǒu shénme fánnǎo de shìqing dōu kěyǐ zhǎo wǒ shāngliáng.,"If you have any trouble, feel free to discuss with me.",我已經和我的律師商量過了。,Wǒ yǐ jīng hé wǒ de lǜ shī shāng liàng guò le.,I've discussed with my lawyer already.
935,實話,shíhuà,Noun,truth,他說的每一句話都不是實話，你不要相信他。,"Tā shuō de měi yījù huà dōu bùshì shíhuà, nǐ bùyào xiāngxìn tā.","Every sentence he said is not true, don't trust him.",在我面前你可以說實話，不用擔心。,Zài wǒ miàn qián nǐ kě yǐ shuō shí huà ，bù yòng dān xīn.,"You can tell the truth in front of me, don't worry."
936,離別,líbié,Verb,"to leave, to depart",他想到要跟朋友離別就很難過。,Tā xiǎngdào yào gēn péngyǒu líbié jiù hěn nánguò.,He felt sad thinking of being apart from his friends.,人們說，每一次離別，都是為了下一次相聚。,Rén men shuō，měi yī cì líbié，dōu shì wèile xià yī cì xiāng jù.,People say that every departure is preparation for the next reunion.
937,網上,wǎngshàng,Noun,online,我喜歡在網上買衣服，因為比較便宜也比較方便。,"Wǒ xǐhuan zài wǎngshàng mǎi yīfu, yīnwèi bǐjiào piányí yě bǐjiào fāngbiàn.",I love to buy clothes online because they are cheaper and more convenient.,網上常常可以找到很多學習西班牙語的資料。,wǎng shàng cháng cháng kě yǐ zhǎo dào hěn duō xué xí xī bān yá yǔ de zī liào.,There are many Spanish learning materials you can find on the internet.
938,購物,gòuwù,Verb Object,to shop (shopping),購物的方法有很多種，有的人喜歡在網上購物，有的人喜歡去店裡買。,"Gòuwù de fāngfǎ yǒu hěnduō zhǒng, yǒude rén xǐhuan zài wǎng shàng gòuwù, yǒude rén xǐhuan qù diàn lǐ mǎi.","There are many ways of shopping, some people like to shop online and some like to shop in real stores.",在網上購物容易又方便。,zài wǎng shàng gòu wù róng yì  yòu fāng biàn,Shopping online is easy and convenient.
939,退,tuì,Verb,to withdraw (a product),一般的網路商店如果尺寸不合，都可以退貨。,"Yībān de wǎnglù shāngdiàn rúguǒ chǐcùn bù hé, dōu kěyǐ tuìhuò.",You can return your items bought from the internet if the size isn't fit.,我們將會在七天之後退錢到你的信用卡里面。,Wǒ men jiāng huì zài qī tiān zhī hòu tuì qián dào nǐ de xìnyòngkǎ lǐ miàn.,We'll direct the refund to your credit card after seven days.
940,可靠,kěkào,Adj,"reliable, trustworthy",你是一個可靠的人嗎？我可以把這個工作交給你嗎？,Nǐ shì yí gè kěkào de rén ma? Wǒ kěyǐ bǎ zhègè gōngzuò jiāo gěi nǐ ma?,Are you a reliable person? Can I give this job to you?,這個資訊可靠嗎?,Zhè gè zī xùn kě kào ma?,Is this information trustworthy?
941,牌子,páizi,Noun,brand,有很多有名的牌子都是來自美國。,Yǒu hěnduō yǒumíng de páizi dōushì láizì Měiguó.,Many prestigious brands come from America.,很多人都說錯了這個牌子的唸法。,Hěn duō rén dōu shuō cuò le zhè gè pái zǐ de niàn fǎ.,Many people would pronounce the name of this brand wrongly.
942,試穿,shìchuān,Verb,"to try wearing clothes, fitting trial",我覺得買衣服的時候得自己去買才可以，因為得試穿才知道尺寸合不合適。,"Wǒ juéde mǎi yīfu de shíhou děi zìjǐ qù mǎi cái kěyǐ, yīnwèi děi shìchuān cái zhīdào chǐcùn hé bù héshì.",I think one should buy the clothes in person so that they can try them on and see whether the clothes are suitable.,想試穿的話裡面有更衣間。,Xiǎng shìchuān de huà lǐ miàn yǒu gēng yī jiān.,There's the fitting room if you want to try them.
